cobraId,dotTargetFraction,calibrated,dotEdgeFraction,entryEdgeSeen,runSpread
1572,0.3143,True,,False,0.0018
1573,0.5358,True,0.0775,True,0.0191
1574,0.3259,True,0.0409,True,0.0264
1575,0.4599,True,,False,0.0128
1576,0.5839,True,,False,0.0015
1577,0.7072,True,,False,0.0007
1578,0.5104,True,0.05,True,0.0445
1579,0.445,False,,False,
1580,0.445,False,,False,
1581,0.3608,True,0.1026,True,0.0106
1582,0.3926,True,,False,0.0247
1583,0.3335,True,,False,0.0012
1584,0.4296,True,,False,0.0269
1585,0.3072,True,,False,0.0154
1586,0.45,True,,False,0.049
1587,0.5496,True,,False,0.0036
1588,0.4282,True,,False,0.0278
1589,0.484,True,,False,0.002
1590,0.3768,True,,False,0.0084
1591,0.4552,True,,False,0.0599
1592,0.4978,True,,False,0.0146
1593,0.3106,True,,False,0.0259
1594,0.6162,True,,False,0.0224
1595,0.5465,True,,False,0.0097
1596,0.4127,True,,False,0.0228
1597,0.7765,True,0.2207,True,0.0461
1598,0.469,True,,False,0.0131
1599,0.7005,True,,False,0.0135
1600,0.5047,True,,False,0.031
1601,0.3253,True,,False,0.0167
1602,0.4712,True,,False,0.0092
1603,0.445,False,,False,
1604,0.4121,True,,False,0.0119
1605,0.55,True,,False,0.036
1606,0.5104,True,,False,0.0227
1607,0.5174,True,,False,0.0242
1608,0.3859,True,0.0762,True,0.0336
1609,0.4711,True,,False,0.0427
1610,0.4277,True,,False,0.0016
1611,0.5489,True,,False,0.0073
1612,0.5582,True,,False,0.0374
1613,0.5875,True,,False,0.0116
1614,0.382,True,,False,0.0288
1615,0.5003,True,,False,0.0364
1616,0.5036,True,,False,0.0225
1617,0.4925,True,,False,0.0114
1618,0.5796,True,0.1259,True,0.0101
1619,0.5946,True,0.1453,True,0.0019
1620,0.3585,True,,False,0.0233
1621,0.445,False,,False,
1622,0.4177,True,,False,0.0418
1623,0.5642,True,,False,0.0126
1624,0.4888,True,,False,0.0116
1625,0.3839,True,0.0873,True,0.0031
1626,0.4748,True,,False,0.0243
1627,0.6613,True,,False,0.0016
1628,0.445,False,,False,
1629,0.558,True,,False,0.0189
1630,0.3889,True,,False,0.051
1631,0.4827,True,,False,0.0111
1632,0.3826,True,,False,0.0518
1633,0.5522,True,,False,0.012
1634,0.4294,True,,False,0.0152
1635,0.4166,True,0.0673,True,0.0096
1636,0.2324,True,-0.0322,True,0.0107
1637,0.445,False,,False,
1638,0.5553,True,,False,0.0243
1639,0.5747,True,,False,0.0154
1640,0.6318,True,,False,0.0141
1641,0.5257,True,,False,0.0071
1642,0.2963,True,,False,0.0099
1643,0.6855,True,,False,0.0088
1644,0.4583,True,,False,0.0075
1645,0.5992,True,,False,0.0113
1646,0.6211,True,,False,0.016
1647,0.4339,True,,False,0.0962
1648,0.5488,True,,False,0.0008
1649,0.445,False,,False,
1650,0.5636,True,,False,0.0085
1651,0.3494,True,,False,0.0689
1652,0.5231,True,,False,0.006
1653,0.445,False,,False,
1654,0.445,False,,False,
1655,0.4429,True,,False,0.0096
1656,0.6398,True,,False,0.0186
1657,0.6809,True,,False,0.0166
1658,0.4719,True,0.1137,True,0.0548
1659,0.3999,True,,False,0.0224
1660,0.4556,True,0.1152,True,0.0338
1661,0.4899,True,,False,0.0655
1662,0.4661,True,,False,0.0133
1663,0.4439,True,0.1255,True,0.002
1664,0.6511,True,,False,0.065
1665,0.4069,True,,False,0.0
1666,0.5363,True,,False,0.0
1667,0.3212,True,,False,0.0202
1668,0.3747,True,,False,0.0141
1669,0.4562,True,,False,0.0017
1670,0.5248,True,0.1643,True,0.0331
1671,0.4401,True,,False,0.079
1672,0.5343,True,0.1039,True,0.0304
1673,0.6133,True,0.1385,True,0.0382
1674,0.36,True,0.0529,True,0.0085
1675,0.5167,True,,False,0.0292
1676,0.5289,True,,False,0.0234
1677,0.3285,True,,False,0.0056
1678,0.4463,True,,False,0.0017
1679,0.4102,True,0.0763,True,0.0245
1680,0.6791,True,,False,0.0112
1681,0.3542,True,,False,0.0121
1682,0.554,True,,False,0.0004
1683,0.4597,True,,False,0.0189
1684,0.605,True,,False,0.0234
1685,0.499,True,,False,0.0356
1686,0.4308,True,,False,0.0108
1687,0.6385,True,,False,0.0097
1688,0.445,False,,False,
1689,0.5254,True,,False,0.0215
1690,0.5376,True,0.1164,True,0.0074
1691,0.2909,True,,False,0.0207
1692,0.4624,True,,False,0.0159
1693,0.5129,True,,False,0.0222
1694,0.4125,True,,False,0.0148
1695,0.566,True,,False,0.039
1696,0.4955,True,,False,0.0358
1697,0.4775,True,0.1023,True,0.0123
1698,0.3391,True,,False,0.0185
1699,0.5465,True,,False,0.0025
1700,0.445,False,,False,
1701,0.4719,True,,False,0.0157
1702,0.4873,True,,False,0.0052
1703,0.5298,True,,False,0.0036
1704,0.445,False,,False,
1705,0.445,False,,False,
1706,0.3872,True,,False,0.0353
1707,0.4689,True,,False,0.0254
1708,0.5099,True,,False,0.0001
1709,0.4594,True,,False,0.0538
1710,0.3568,True,,False,0.0134
1711,0.4809,True,0.1365,True,0.0024
1712,0.2799,True,,False,0.0516
1713,0.568,True,0.1603,True,0.0078
1714,0.3645,True,,False,0.0156
1715,0.4329,True,,False,0.0048
1716,0.4718,True,,False,0.0265
1717,0.4168,True,,False,0.0232
1718,0.3466,True,,False,0.0054
1719,0.4682,True,,False,0.005
1720,0.3504,True,,False,0.0232
1721,0.4734,True,,False,0.0431
1722,0.5501,True,,False,0.0116
1723,0.5317,True,,False,0.065
1724,0.445,False,,False,
1725,0.494,True,0.0962,True,0.0794
1726,0.445,False,,False,
1727,0.4834,True,,False,0.0185
1728,0.5598,True,,False,0.0346
1729,0.4264,True,,False,0.0359
1730,0.445,False,,False,
1731,0.4416,True,,False,0.0644
1732,0.5887,True,,False,0.0344
1733,0.5804,True,0.1171,True,0.0264
1734,0.5634,True,0.1178,True,0.0044
1735,0.4379,True,0.1161,True,0.0175
1736,0.6595,True,,False,0.0022
1737,0.4849,True,,False,0.0137
1738,0.4923,True,,False,0.0099
1739,0.3203,True,,False,0.0284
1740,0.7064,True,0.1778,True,0.0441
1741,0.6186,True,,False,0.0848
1742,0.6126,True,,False,0.0123
1743,0.4968,True,0.1316,True,0.0183
1744,0.3468,True,0.0474,True,0.0347
1745,0.3104,True,0.1171,True,0.0071
1746,0.5752,True,,False,0.0586
1747,0.5012,True,,False,0.0159
1748,0.5662,True,0.1091,True,0.0493
1749,0.5019,True,,False,0.0159
1750,0.7298,True,,False,0.0061
1751,0.5436,True,0.1066,True,0.0091
1752,0.4928,True,,False,0.0351
1753,0.3028,True,0.1053,True,0.0229
1754,0.5515,True,,False,0.0183
1755,0.5827,True,,False,0.0855
1756,0.6177,True,0.1488,True,0.008
1757,0.6374,True,,False,0.0023
1758,0.6665,True,0.1041,True,0.0356
1759,0.445,False,,False,
1760,0.7239,True,,False,0.0298
1761,0.4279,True,,False,0.053
1762,0.5839,True,,False,0.017
1763,0.7083,True,,False,0.0089
1764,0.5787,True,,False,0.005
1765,0.6529,True,,False,0.0052
1766,0.4302,True,,False,0.0196
1767,0.4485,True,0.0814,True,0.0251
1768,0.445,False,,False,
1769,0.3856,True,,False,0.0035
1770,0.5402,True,,False,0.0083
1771,0.5186,True,,False,0.0678
1772,0.4378,True,0.0583,True,0.0617
1773,0.5631,True,0.1405,True,0.0899
1774,0.571,True,0.1445,True,0.0339
1775,0.4833,True,,False,0.0189
1776,0.4079,True,0.0688,True,0.0391
1777,0.518,True,,False,0.0129
1778,0.4436,True,,False,0.0086
1779,0.6679,True,,False,0.057
1780,0.5033,True,,False,0.0312
1781,0.4628,True,,False,0.0099
1782,0.6533,True,,False,0.0191
1783,0.261,True,0.0645,True,0.0179
1784,0.4288,True,0.0891,True,0.0122
1785,0.4833,True,0.0866,True,0.0221
1786,0.6235,True,0.1138,True,0.0111
1787,0.5412,True,,False,0.0728
1788,0.4167,True,0.0635,True,0.0033
1789,0.428,True,,False,0.0314
1790,0.445,False,,False,
1791,0.445,False,,False,
1792,0.445,False,,False,
1793,0.4636,True,,False,0.0246
1794,0.4591,True,,False,0.0383
1795,0.2786,True,,False,0.0451
1796,0.4212,True,,False,0.0214
1797,0.6556,True,,False,0.0325
1798,0.7632,True,0.2884,True,0.0239
1799,0.5323,True,,False,0.0037
1800,0.5495,True,,False,0.0101
1801,0.2714,True,-0.0396,True,0.0878
1802,0.6219,True,0.1628,True,0.0034
1803,0.4479,True,0.1257,True,0.0057
1804,0.3589,True,,False,0.0034
1805,0.4505,True,,False,0.0321
1806,0.5108,True,,False,0.0082
1807,0.7846,True,0.2636,True,0.0001
1808,0.3484,True,0.0077,True,0.0109
1809,0.4688,True,0.1467,True,0.0356
1810,0.5078,True,,False,0.0377
1811,0.5828,True,,False,0.0086
1812,0.3535,True,,False,0.0013
1813,0.5056,True,,False,0.0009
1814,0.4341,True,0.1097,True,0.0028
1815,0.5328,True,0.1397,True,0.0442
1816,0.5887,True,0.186,True,0.0337
1817,0.53,True,,False,0.0623
1818,0.4486,True,,False,0.0018
1819,0.4695,True,0.1562,True,0.0009
1820,0.5285,True,,False,0.0002
1821,0.6429,True,,False,0.0272
1822,0.445,False,,False,
1823,0.6197,True,,False,0.0048
1824,0.5622,True,,False,0.0203
1825,0.445,False,,False,
1826,0.5789,True,0.126,True,0.008
1827,0.4816,True,,False,0.0133
1828,0.7025,True,0.1949,True,0.0138
1829,0.2925,True,,False,0.0029
1830,0.3184,True,,False,0.0511
1831,0.5593,True,,False,0.0146
1832,0.3513,True,,False,0.0456
1833,0.5567,True,0.1078,True,0.0217
1834,0.4815,True,,False,0.0248
1835,0.6554,True,,False,0.0141
1836,0.445,False,,False,
1837,0.5141,True,0.1656,True,0.0471
1838,0.4974,True,,False,0.0242
1839,0.5229,True,0.1422,True,0.0189
1840,0.445,False,,False,
1841,0.3581,True,,False,0.0162
1842,0.5277,True,,False,0.0022
1843,0.445,False,,False,
1844,0.4635,True,,False,0.041
1845,0.445,False,,False,
1846,0.5931,True,,False,0.0303
1847,0.3784,True,,False,0.0034
1848,0.2805,True,0.0093,True,0.0093
1849,0.3749,True,,False,0.0318
1850,0.275,True,,False,0.0242
1851,0.6213,True,,False,0.0195
1852,0.5082,True,,False,0.0243
1853,0.3927,True,,False,0.0391
1854,0.6105,True,0.1332,True,0.015
1855,0.3082,True,0.0358,True,0.0145
1856,0.4617,True,,False,0.0073
1857,0.5228,True,,False,0.0032
1858,0.5814,True,0.0614,True,0.0008
1859,0.5793,True,,False,0.0079
1860,0.461,True,,False,0.0019
1861,0.3769,True,,False,0.002
1862,0.4708,True,,False,0.0013
1863,0.3403,True,0.0647,True,0.0139
1864,0.3482,True,,False,0.0036
1865,0.5709,True,,False,0.0345
1866,0.717,True,,False,0.0034
1867,0.3958,True,,False,0.0551
1868,0.4939,True,,False,0.0483
1869,0.4407,True,,False,0.0075
1870,0.595,True,,False,0.0641
1871,0.5742,True,,False,0.0041
1872,0.4879,True,0.1312,True,0.022
1873,0.5456,True,,False,0.0416
1874,0.57,True,,False,0.0104
1875,0.3744,True,,False,0.0004
1876,0.533,True,,False,0.0008
1877,0.4813,True,0.1139,True,0.0134
1878,0.5083,True,,False,0.0009
1879,0.568,True,,False,0.0001
1880,0.5514,True,,False,0.0214
1881,0.5089,True,0.0635,True,0.04
1882,0.445,False,,False,
1883,0.4707,True,,False,0.0041
1884,0.6326,True,,False,0.02
1885,0.7711,True,0.1925,True,0.0031
1886,0.5223,True,,False,0.0295
1887,0.5948,True,,False,0.0167
1888,0.3553,True,,False,0.04
1889,0.5672,True,,False,0.0005
1890,0.3574,True,,False,0.0394
1891,0.624,True,,False,0.0059
1892,0.6249,True,0.0845,True,0.0448
1893,0.5444,True,0.1039,True,0.0077
1894,0.4941,True,,False,0.0122
1895,0.4449,True,,False,0.0093
1896,0.5863,True,,False,0.0388
1897,0.5601,True,,False,0.034
1898,0.4289,True,,False,0.029
1899,0.4684,True,,False,0.0108
1900,0.5608,True,,False,0.0063
1901,0.4853,True,,False,0.0026
1902,0.4556,True,,False,0.0401
1903,0.445,False,,False,
1904,0.3245,True,0.0151,True,0.0356
1905,0.5723,True,,False,0.0107
1906,0.4266,True,0.1322,True,0.0283
1907,0.6084,True,0.11,True,0.0047
1908,0.4125,True,0.116,True,0.0162
1909,0.619,True,,False,0.0139
1910,0.5034,True,,False,0.0205
1911,0.5497,True,,False,0.0327
1912,0.4757,True,,False,0.0028
1913,0.5966,True,0.0966,True,0.0185
1914,0.5863,True,0.1743,True,0.066
1915,0.5209,True,,False,0.0
1916,0.5786,True,0.0901,True,0.0061
1917,0.4373,True,,False,0.0046
1918,0.5103,True,,False,0.009
1919,0.5855,True,,False,0.0039
1920,0.5376,True,,False,0.0075
1921,0.4949,True,,False,0.0042
1922,0.5667,True,0.1203,True,0.0339
1923,0.4936,True,,False,0.0188
1924,0.4168,True,,False,0.0076
1925,0.5258,True,0.0712,True,0.0035
1926,0.6428,True,0.1398,True,0.0213
1927,0.4444,True,,False,0.007
1928,0.4562,True,,False,0.0277
1929,0.5329,True,,False,0.0085
1930,0.4183,True,,False,0.0101
1931,0.5005,True,,False,0.0051
1932,0.6678,True,,False,0.0149
1933,0.3902,True,0.1077,True,0.0026
1934,0.5631,True,0.1011,True,0.0253
1935,0.4736,True,,False,0.021
1936,0.4776,True,,False,0.0109
1937,0.5024,True,,False,0.0167
1938,0.5724,True,,False,0.0178
1939,0.4749,True,0.1067,True,0.0
1940,0.3417,True,,False,0.0073
1941,0.3513,True,,False,0.0094
1942,0.4413,True,,False,0.0114
1943,0.5122,True,,False,0.016
1944,0.3073,True,,False,0.0275
1945,0.4364,True,0.1745,True,0.0171
1946,0.5485,True,,False,0.0228
1947,0.3679,True,,False,0.0171
1948,0.5793,True,0.1172,True,0.0601
1949,0.502,True,,False,0.0106
1950,0.4815,True,,False,0.0192
1951,0.5228,True,,False,0.0027
1952,0.3921,True,,False,0.006
1953,0.47,True,,False,0.0009
1954,0.5908,True,,False,0.0022
1955,0.5416,True,,False,0.0274
1956,0.5346,True,,False,0.0057
1957,0.4963,True,,False,0.011
1958,0.6028,True,0.1256,True,0.0128
1959,0.4425,True,0.0641,True,0.0333
1960,0.6489,True,,False,0.0088
1961,0.4255,True,0.1131,True,0.0291
1962,0.6215,True,,False,0.0323
1963,0.445,False,,False,
1964,0.5474,True,,False,0.0296
1965,0.585,True,,False,0.0106
1966,0.5982,True,,False,0.0076
1967,0.7954,True,0.248,True,0.0082
1968,0.5109,True,,False,0.0438
1969,0.5662,True,,False,0.0025
1970,0.5317,True,,False,0.014
1971,0.445,False,,False,
1972,0.4797,True,,False,0.0228
1973,0.5514,True,,False,0.0844
1974,0.6124,True,,False,0.0252
1975,0.4042,True,,False,0.0088
1976,0.3658,True,,False,0.0094
1977,0.6896,True,0.128,True,0.0031
1978,0.5776,True,0.1042,True,0.0179
1979,0.4112,True,,False,0.0035
1980,0.7273,True,,False,0.0049
1981,0.5478,True,,False,0.027
1982,0.4002,True,,False,0.0113
1983,0.5975,True,,False,0.0079
1984,0.5278,True,,False,0.0005
1985,0.4485,True,,False,0.0383
1986,0.5981,True,,False,0.0146
1987,0.445,False,,False,
1988,0.3989,True,0.0764,True,0.0387
1989,0.6521,True,,False,0.0192
1990,0.5458,True,,False,0.0427
1991,0.5427,True,,False,0.0566
1992,0.648,True,,False,0.0241
1993,0.5761,True,,False,0.0019
1994,0.5628,True,,False,0.0015
1995,0.586,True,,False,0.0096
1996,0.445,True,,False,0.0107
1997,0.445,False,,False,
1998,0.6707,True,0.2477,True,0.0476
1999,0.5189,True,,False,0.0049
2000,0.4857,True,0.1179,True,0.0575
2001,0.5003,True,,False,0.0138
2002,0.3335,True,,False,0.0013
2003,0.668,True,,False,0.0231
2004,0.4956,True,0.1182,True,0.0232
2005,0.4563,True,,False,0.0067
2006,0.5137,True,,False,0.0192
2007,0.5643,True,0.1459,True,0.0045
2008,0.3043,True,0.1128,True,0.0554
2009,0.513,True,0.0417,True,0.0502
2010,0.4906,True,,False,0.0083
2011,0.4456,True,,False,0.0181
2012,0.6196,True,,False,0.0174
2013,0.5954,True,0.117,True,0.0049
2014,0.3566,True,,False,0.0092
2015,0.492,True,0.0362,True,0.0285
2016,0.5452,True,,False,0.0061
2017,0.4565,True,,False,0.0024
2018,0.5335,True,0.1262,True,0.0245
2019,0.5505,True,,False,0.0108
2020,0.5242,True,,False,0.0491
2021,0.5548,True,,False,0.0408
2022,0.3887,True,0.0768,True,0.0182
2023,0.4535,True,,False,0.0261
2024,0.4879,True,0.09,True,0.0588
2025,0.6886,True,,False,0.0166
2026,0.5037,True,,False,0.0242
2027,0.5064,True,0.1606,True,0.035
2028,0.5185,True,,False,0.0043
2029,0.5424,True,,False,0.0107
2030,0.5131,True,,False,0.0079
2031,0.7306,True,0.14,True,0.0418
2032,0.7098,True,0.1659,True,0.0044
2033,0.5232,True,0.0944,True,0.0176
2034,0.6159,True,,False,0.0033
2035,0.4523,True,,False,0.0455
2036,0.5725,True,,False,0.0096
2037,0.5594,True,,False,0.0147
2038,0.6687,True,0.1608,True,0.0008
2039,0.5039,True,0.1111,True,0.0013
2040,0.5143,True,,False,0.0105
2041,0.5073,True,,False,0.0091
2042,0.4834,True,,False,0.0077
2043,0.4737,True,,False,0.0144
2044,0.5567,True,,False,0.0083
2045,0.5751,True,,False,0.0213
2046,0.6451,True,,False,0.0156
2047,0.5121,True,,False,0.0037
2048,0.7017,True,0.1624,True,0.0221
2049,0.7361,True,,False,0.0056
2050,0.4774,True,,False,0.0318
2051,0.4584,True,0.1305,True,0.0236
2052,0.51,True,,False,0.018
2053,0.445,False,,False,
2054,0.4141,True,,False,0.0086
2055,0.4752,True,,False,0.0248
2056,0.5943,True,,False,0.0207
2057,0.5369,True,,False,0.0029
2058,0.5468,True,,False,0.015
2059,0.5629,True,,False,0.0146
2060,0.533,True,0.1807,True,0.0006
2061,0.5727,True,0.1474,True,0.0204
2062,0.5598,True,,False,0.0041
2063,0.4574,True,,False,0.0053
2064,0.6099,True,,False,0.0229
2065,0.5775,True,,False,0.0007
2066,0.5279,True,,False,0.0202
2067,0.5526,True,,False,0.0343
2068,0.44,True,,False,0.0033
2069,0.5442,True,,False,0.0269
2070,0.6097,True,0.1469,True,0.0082
2071,0.525,True,,False,0.0149
2072,0.3977,True,0.0947,True,0.006
2073,0.445,False,,False,
2074,0.445,False,,False,
2075,0.6293,True,,False,0.0123
2076,0.385,True,,False,0.0137
2077,0.4264,True,,False,0.0162
2078,0.5508,True,,False,0.0052
2079,0.445,False,,False,
2080,0.3113,True,0.0856,True,0.0021
2081,0.5417,True,,False,0.0113
2082,0.6835,True,,False,0.0044
2083,0.5572,True,,False,0.0002
2084,0.5941,True,,False,0.0095
2085,0.5614,True,,False,0.0361
2086,0.6421,True,,False,0.023
2087,0.5047,True,,False,0.0504
2088,0.5764,True,,False,0.034
2089,0.4915,True,0.1702,True,0.0174
2090,0.6182,True,,False,0.0085
2091,0.584,True,,False,0.0051
2092,0.7365,True,,False,0.0597
2093,0.5749,True,,False,0.0366
2094,0.5987,True,,False,0.0338
2095,0.6558,True,,False,0.0197
2096,0.694,True,0.1379,True,0.0083
2097,0.6818,True,0.137,True,0.021
2098,0.7021,True,0.1578,True,0.0104
2099,0.445,False,,False,
2100,0.5381,True,,False,0.0259
2101,0.3354,True,,False,0.018
2102,0.5699,True,,False,0.0297
2103,0.7076,True,0.1511,True,0.0369
2104,0.5334,True,0.1108,True,0.0165
2105,0.5043,True,,False,0.0005
2106,0.4952,True,,False,0.0153
2107,0.2838,True,,False,0.0114
2108,0.6193,True,,False,0.0079
2109,0.29,True,,False,0.0171
2110,0.5224,True,0.1119,True,0.0175
2111,0.5116,True,,False,0.0225
2112,0.4207,True,0.0929,True,0.0309
2113,0.6475,True,,False,0.0307
2114,0.5733,True,,False,0.0013
2115,0.3564,True,0.0918,True,0.003
2116,0.3468,True,,False,0.0571
2117,0.6566,True,0.159,True,0.0138
2118,0.6983,True,0.2018,True,0.0185
2119,0.6921,True,0.1641,True,0.0026
2120,0.4442,True,,False,0.0037
2121,0.492,True,,False,0.0004
2122,0.5219,True,,False,0.0173
2123,0.3998,True,0.1217,True,0.0292
2124,0.4626,True,,False,0.0357
2125,0.6112,True,,False,0.0062
2126,0.3461,True,0.0665,True,0.0066
2127,0.5612,True,,False,0.0334
2128,0.5215,True,,False,0.0054
2129,0.5322,True,,False,0.0044
2130,0.4081,True,,False,0.0122
2131,0.4712,True,,False,0.0001
2132,0.5748,True,,False,0.0136
2133,0.4765,True,0.1545,True,0.0205
2134,0.5654,True,0.1185,True,0.0058
2135,0.3405,True,,False,0.0018
2136,0.3461,True,,False,0.0116
2137,0.5271,True,0.1217,True,0.0644
2138,0.63,True,,False,0.0311
2139,0.5613,True,,False,0.0187
2140,0.5271,True,,False,0.0002
2141,0.586,True,,False,0.0071
2142,0.6195,True,0.1225,True,0.024
2143,0.6025,True,,False,0.0469
2144,0.5678,True,0.1301,True,0.0052
2145,0.4642,True,,False,0.0281
2146,0.4645,True,,False,0.0007
2147,0.4491,True,,False,0.0513
2148,0.5544,True,,False,0.0218
2149,0.4761,True,,False,0.0302
2150,0.5902,True,,False,0.005
2151,0.445,False,,False,
2152,0.5972,True,,False,0.0268
2153,0.2083,True,,False,0.0237
2154,0.6139,True,0.1427,True,0.0296
2155,0.4994,True,,False,0.016
2156,0.5929,True,,False,0.0017
2157,0.5151,True,,False,0.0091
2158,0.4519,True,,False,0.0247
2159,0.6283,True,0.1264,True,0.0074
2160,0.445,False,,False,
2161,0.5154,True,,False,0.034
2162,0.3744,True,0.1194,True,0.0143
2163,0.6168,True,,False,0.0093
2164,0.5715,True,0.1169,True,0.0269
2165,0.6508,True,,False,0.0392
2166,0.6327,True,,False,0.0074
2167,0.5275,True,,False,0.0016
2168,0.4456,True,,False,0.0073
2169,0.3928,True,0.1056,True,0.054
2170,0.532,True,,False,0.0032
2171,0.577,True,0.1015,True,0.0039
2172,0.4977,True,0.1773,True,0.0387
2173,0.4198,True,,False,0.0035
2174,0.6294,True,,False,0.0076
2175,0.5659,True,,False,0.0083
2176,0.6904,True,,False,0.0094
2177,0.6279,True,,False,0.0819
2178,0.6294,True,0.1394,True,0.0021
2179,0.7329,True,,False,0.0207
2180,0.6482,True,,False,0.0272
2181,0.6054,True,0.2243,True,0.0682
2182,0.445,False,,False,
2183,0.613,True,,False,0.0065
2184,0.6099,True,0.1319,True,0.0285
2185,0.6157,True,0.1375,True,0.005
2186,0.445,False,,False,
2187,0.6134,True,0.213,True,0.0085
2188,0.6291,True,,False,0.008
2189,0.6016,True,0.1353,True,0.0217
2190,0.6586,True,0.1445,True,0.0122
2191,0.5013,True,0.1276,True,0.0132
2192,0.533,True,,False,0.0323
2193,0.5668,True,0.102,True,0.0172
2194,0.4936,True,,False,0.002
2195,0.5694,True,,False,0.0221
2196,0.4222,True,,False,0.0384
2197,0.5892,True,,False,0.0338
2198,0.621,True,0.1271,True,0.029
2199,0.6533,True,,False,0.0025
2200,0.4735,True,,False,0.0282
2201,0.4401,True,0.1328,True,0.0115
2202,0.4098,True,,False,0.0313
2203,0.5139,True,0.206,True,0.0253
2204,0.4589,True,,False,0.0254
2205,0.5958,True,,False,0.0418
2206,0.571,True,,False,0.0189
2207,0.6593,True,,False,0.0001
2208,0.4636,True,,False,0.0353
2209,0.5697,True,,False,0.0062
2210,0.7289,True,,False,0.0009
2211,0.6876,True,,False,0.0113
2212,0.5166,True,0.098,True,0.0489
2213,0.5082,True,,False,0.0005
2214,0.686,True,,False,0.0182
2215,0.615,True,,False,0.0172
2216,0.6297,True,,False,0.0341
2217,0.6254,True,,False,0.0093
2218,0.5826,True,,False,0.0036
2219,0.3626,True,,False,0.0212
2220,0.445,False,,False,
2221,0.5502,True,,False,0.0185
2222,0.4794,True,,False,0.0049
2223,0.5657,True,,False,0.0306
2224,0.5461,True,0.1378,True,0.0111
2225,0.4367,True,,False,0.0344
2226,0.5025,True,0.1441,True,0.0027
2227,0.5098,True,,False,0.006
2228,0.7796,True,0.1559,True,0.0141
2229,0.5547,True,0.1035,True,0.0099
2230,0.5417,True,,False,0.0218
2231,0.4676,True,,False,0.0474
2232,0.6409,True,,False,0.0001
2233,0.6697,True,0.1529,True,0.005
2234,0.5592,True,,False,0.0141
2235,0.4325,True,,False,0.0023
2236,0.4383,True,0.1292,True,0.0434
2237,0.4415,True,,False,0.0161
2238,0.6212,True,0.1508,True,0.0055
2239,0.5409,True,,False,0.0295
2240,0.4782,True,0.156,True,0.0088
2241,0.3746,True,0.0607,True,0.0108
2242,0.6468,True,,False,0.0356
2243,0.6104,True,,False,0.0337
2244,0.4366,True,,False,0.0333
2245,0.4401,True,,False,0.0373
2246,0.4485,True,0.0933,True,0.0191
2247,0.4993,True,0.1748,True,0.032
2248,0.4454,True,0.1062,True,0.0575
2249,0.3566,True,0.0668,True,0.0111
2250,0.445,False,,False,
2251,0.3842,True,0.1811,True,0.0134
2252,0.6369,True,,False,0.0092
2253,0.2467,True,,False,0.0128
2254,0.3232,True,,False,0.0216
2255,0.5893,True,0.2387,True,0.0045
2256,0.6071,True,,False,0.0013
2257,0.5601,True,,False,0.0107
2258,0.5209,True,,False,0.0061
2259,0.5129,True,,False,0.0119
2260,0.6137,True,0.1953,True,0.0022
2261,0.3349,True,0.0949,True,0.0178
2262,0.4136,True,,False,0.0874
2263,0.5491,True,,False,0.0162
2264,0.6448,True,,False,0.011
2265,0.4569,True,,False,0.0397
2266,0.5149,True,,False,0.01
2267,0.4574,True,,False,0.0084
2268,0.6113,True,0.1345,True,0.0178
2269,0.445,False,,False,
2270,0.6067,True,,False,0.0368
2271,0.5559,True,0.1269,True,0.0068
2272,0.5345,True,,False,0.0189
2273,0.616,True,0.2034,True,0.0856
2274,0.4604,True,0.1323,True,0.0179
2275,0.5487,True,0.1352,True,0.0575
2276,0.3892,True,0.1105,True,0.0185
2277,0.5551,True,,False,0.0169
2278,0.4243,True,,False,0.0217
2279,0.3591,True,,False,0.0255
2280,0.4586,True,0.1157,True,0.025
2281,0.622,True,,False,0.015
2282,0.3755,True,,False,0.0269
2283,0.4724,True,,False,0.0206
2284,0.5105,True,,False,0.005
2285,0.4873,True,0.0859,True,0.0009
2286,0.3832,True,,False,0.0635
2287,0.4417,True,0.1053,True,0.0368
2288,0.4262,True,,False,0.0145
2289,0.6953,True,0.1925,True,0.0445
2290,0.445,False,,False,
2291,0.5432,True,,False,0.0155
2292,0.4348,True,,False,0.0226
2293,0.5283,True,,False,0.0104
2294,0.355,True,,False,0.0515
2295,0.3103,True,,False,0.0049
2296,0.5186,True,,False,0.0194
2297,0.5392,True,,False,0.013
2298,0.3371,True,,False,0.0219
2299,0.6153,True,0.1519,True,0.0352
2300,0.5992,True,,False,0.0115
2301,0.5247,True,,False,0.025
2302,0.4454,True,,False,0.0278
2303,0.7479,True,,False,0.0538
2304,0.445,False,,False,
2305,0.569,True,0.1028,True,0.0085
2306,0.5238,True,,False,0.0073
2307,0.5222,True,0.0927,True,0.0045
2308,0.3977,True,0.1586,True,0.0004
2309,0.5925,True,0.1309,True,0.023
2310,0.4129,True,,False,0.0103
2311,0.4823,True,,False,0.024
2312,0.4919,True,,False,0.0683
2313,0.6307,True,,False,0.0028
2314,0.5475,True,,False,0.0431
2315,0.6183,True,0.1556,True,0.0073
2316,0.4554,True,,False,0.0173
2317,0.5206,True,,False,0.0036
2318,0.3257,True,,False,0.0001
2319,0.4632,True,0.1392,True,0.0274
2320,0.4887,True,,False,0.0112
2321,0.5396,True,,False,0.0018
2322,0.5663,True,,False,0.0086
2323,0.3613,True,,False,0.0313
2324,0.457,True,,False,0.0092
